OrderID,Date,Store,City,Quantity,PaymentMethod,CustomerType
534,2024-01-20,FreshMart,Mumbai,3,UPI,Member
535,2024-05-10,GreenBasket,Mumbai,9,Cash,Member
536,2024-05-03,UrbanFresh,Pune,6,Credit Card,Member
537,2024-08-11,CityGrocer,Chennai,4,Debit Card,Normal
538,2024-02-03,GreenBasket,Bangalore,6,Debit Card,Normal
539,2024-08-07,GreenBasket,Chennai,8,Debit Card,Member
540,2024-01-27,CityGrocer,Delhi,2,Cash,Normal
541,2024-12-02,UrbanFresh,Bangalore,10,Cash,Normal
542,2024-03-26,CityGrocer,Delhi,9,UPI,Member
543,2024-03-13,UrbanFresh,Delhi,1,UPI,Member
544,2024-02-01,UrbanFresh,Mumbai,2,Credit Card,Member
545,2024-06-08,DailyNeeds,Kolkata,5,Debit Card,Member
546,2024-08-20,FreshMart,Chennai,8,Debit Card,Normal
547,2024-11-26,CityGrocer,Bangalore,1,Cash,Normal
548,2024-02-07,DailyNeeds,Mumbai,7,Debit Card,Normal
549,2024-12-13,GreenBasket,Delhi,8,Cash,Normal
550,2024-11-18,GreenBasket,Mumbai,3,UPI,Normal
551,2024-07-08,UrbanFresh,Bangalore,1,Debit Card,Member
552,2024-01-26,DailyNeeds,Mumbai,10,UPI,Member
553,2024-11-17,UrbanFresh,Pune,6,UPI,Member
554,2024-01-08,UrbanFresh,Bangalore,2,Credit Card,Normal
555,2024-08-19,GreenBasket,Delhi,7,Cash,Normal
556,2024-07-09,FreshMart,Chennai,5,Debit Card,Member
557,2024-04-02,FreshMart,Pune,7,Credit Card,Normal
558,2024-11-28,CityGrocer,Chennai,8,Debit Card,Member
559,2024-11-12,DailyNeeds,Hyderabad,8,UPI,Normal
560,2024-06-14,GreenBasket,Pune,3,Debit Card,Member
561,2024-12-30,DailyNeeds,Kolkata,10,Debit Card,Member
562,2024-05-27,CityGrocer,Hyderabad,9,Debit Card,Normal
563,2024-11-15,DailyNeeds,Kolkata,10,Cash,Member
564,2024-06-22,UrbanFresh,Hyderabad,1,Credit Card,Normal
565,2024-10-15,GreenBasket,Mumbai,8,Credit Card,Member
566,2024-04-15,GreenBasket,Mumbai,3,UPI,Member
567,2024-07-26,CityGrocer,Delhi,5,Credit Card,Normal
568,2024-07-13,UrbanFresh,Mumbai,3,UPI,Member
569,2024-06-18,FreshMart,Mumbai,1,Credit Card,Member
570,2024-11-26,FreshMart,Hyderabad,6,Debit Card,Normal
571,2024-08-17,UrbanFresh,Pune,8,Credit Card,Member
572,2024-06-29,FreshMart,Pune,1,UPI,Member
573,2024-12-07,UrbanFresh,Mumbai,10,Debit Card,Normal
574,2024-11-24,CityGrocer,Hyderabad,1,Credit Card,Member
575,2024-02-07,UrbanFresh,Chennai,10,Cash,Normal
576,2024-04-13,DailyNeeds,Delhi,8,Debit Card,Member
577,2024-05-12,DailyNeeds,Hyderabad,9,UPI,Member
578,2024-02-06,FreshMart,Mumbai,1,Credit Card,Normal
579,2024-02-07,DailyNeeds,Chennai,1,Cash,Normal
580,2024-12-08,CityGrocer,Bangalore,10,UPI,Member
581,2024-01-07,GreenBasket,Mumbai,2,Credit Card,Member
582,2024-11-22,DailyNeeds,Mumbai,3,UPI,Normal
583,2024-05-08,GreenBasket,Bangalore,10,Cash,Normal
584,2024-02-25,UrbanFresh,Hyderabad,4,Cash,Member
585,2024-07-28,CityGrocer,Kolkata,5,UPI,Normal
586,2024-09-14,DailyNeeds,Hyderabad,7,Credit Card,Member
587,2024-08-06,FreshMart,Bangalore,2,UPI,Normal
588,2024-06-01,DailyNeeds,Chennai,3,Credit Card,Member
589,2024-05-28,GreenBasket,Hyderabad,2,Debit Card,Member
590,2024-11-10,CityGrocer,Kolkata,4,Debit Card,Member
591,2024-09-21,FreshMart,Bangalore,2,Credit Card,Normal
592,2024-01-30,DailyNeeds,Mumbai,10,UPI,Member
593,2024-04-15,FreshMart,Bangalore,4,Debit Card,Member
594,2024-07-29,GreenBasket,Hyderabad,5,Cash,Member
595,2024-04-12,CityGrocer,Delhi,6,Cash,Member
596,2024-04-13,FreshMart,Bangalore,1,Credit Card,Member
597,2024-08-25,FreshMart,Delhi,10,UPI,Normal
598,2024-03-28,FreshMart,Hyderabad,4,Debit Card,Normal
599,2024-11-06,DailyNeeds,Hyderabad,8,Debit Card,Member
600,2024-03-31,GreenBasket,Mumbai,8,Cash,Normal
601,2024-05-03,DailyNeeds,Bangalore,7,Cash,Normal
602,2024-11-01,GreenBasket,Mumbai,8,Cash,Normal
603,2024-09-28,DailyNeeds,Chennai,9,Cash,Normal
604,2024-01-21,UrbanFresh,Mumbai,9,Debit Card,Member
605,2024-10-03,FreshMart,Kolkata,10,Cash,Member
606,2024-04-30,GreenBasket,Bangalore,10,Credit Card,Normal
607,2024-09-05,CityGrocer,Mumbai,10,Cash,Member
608,2024-05-10,UrbanFresh,Mumbai,9,Cash,Member
609,2024-10-11,GreenBasket,Hyderabad,7,Credit Card,Member
610,2024-12-22,CityGrocer,Kolkata,2,Cash,Normal
611,2024-04-26,FreshMart,Pune,2,UPI,Normal
612,2024-09-14,GreenBasket,Kolkata,10,UPI,Normal
613,2024-10-09,UrbanFresh,Mumbai,5,Debit Card,Member
614,2024-01-13,UrbanFresh,Chennai,10,UPI,Normal
615,2024-03-15,UrbanFresh,Delhi,7,Credit Card,Member
616,2024-05-16,GreenBasket,Pune,4,UPI,Normal
617,2024-11-03,FreshMart,Chennai,6,Credit Card,Member
618,2024-05-16,CityGrocer,Hyderabad,3,Cash,Normal
619,2024-11-02,DailyNeeds,Hyderabad,10,Debit Card,Normal
620,2024-07-14,FreshMart,Mumbai,6,Credit Card,Member
621,2024-11-06,FreshMart,Kolkata,8,Debit Card,Normal
622,2024-03-02,DailyNeeds,Chennai,6,Debit Card,Normal
623,2024-07-31,FreshMart,Chennai,5,Cash,Member
624,2024-08-16,DailyNeeds,Kolkata,5,Debit Card,Normal
625,2024-08-14,GreenBasket,Pune,5,Credit Card,Normal
626,2024-10-22,UrbanFresh,Kolkata,10,Debit Card,Normal
627,2024-12-12,FreshMart,Mumbai,6,Credit Card,Member
628,2024-05-02,DailyNeeds,Kolkata,5,Debit Card,Normal
629,2024-08-23,DailyNeeds,Bangalore,10,UPI,Normal
630,2024-01-15,GreenBasket,Mumbai,9,Credit Card,Normal
631,2024-11-22,DailyNeeds,Pune,9,Credit Card,Normal
632,2024-04-12,CityGrocer,Bangalore,6,Credit Card,Member
633,2024-01-03,FreshMart,Pune,9,Cash,Member
634,2024-01-18,DailyNeeds,Kolkata,1,Credit Card,Normal
635,2024-11-26,UrbanFresh,Pune,9,UPI,Normal
636,2024-09-09,FreshMart,Kolkata,1,Credit Card,Member
637,2024-11-25,FreshMart,Delhi,6,Credit Card,Normal
638,2024-01-30,DailyNeeds,Pune,8,Credit Card,Member
639,2024-10-20,CityGrocer,Bangalore,1,Cash,Member
640,2024-07-14,DailyNeeds,Hyderabad,8,Cash,Normal
641,2024-09-23,FreshMart,Delhi,6,UPI,Normal
642,2024-10-11,UrbanFresh,Pune,5,Credit Card,Normal
643,2024-11-26,UrbanFresh,Pune,9,Debit Card,Normal
644,2024-04-11,DailyNeeds,Bangalore,10,Debit Card,Normal
645,2024-01-08,FreshMart,Chennai,6,UPI,Normal
646,2024-05-12,DailyNeeds,Chennai,3,Debit Card,Normal
647,2024-03-09,FreshMart,Mumbai,1,Credit Card,Normal
648,2024-03-09,GreenBasket,Hyderabad,10,Credit Card,Member
649,2024-06-28,FreshMart,Delhi,10,Cash,Normal
650,2024-06-20,GreenBasket,Delhi,3,Cash,Member
651,2024-11-26,FreshMart,Kolkata,4,Credit Card,Member
652,2024-01-20,UrbanFresh,Bangalore,5,Cash,Member
653,2024-12-08,GreenBasket,Chennai,2,Credit Card,Member
654,2024-01-08,GreenBasket,Bangalore,4,Debit Card,Member
655,2024-06-11,GreenBasket,Hyderabad,1,Cash,Member
656,2024-12-30,GreenBasket,Kolkata,9,Credit Card,Member
657,2024-12-09,CityGrocer,Chennai,7,Debit Card,Normal
658,2024-12-29,CityGrocer,Bangalore,10,Credit Card,Member
659,2024-06-30,UrbanFresh,Delhi,3,Debit Card,Member
660,2024-06-30,CityGrocer,Bangalore,6,UPI,Normal
661,2024-11-28,GreenBasket,Mumbai,7,Credit Card,Normal
662,2024-06-23,FreshMart,Bangalore,1,UPI,Normal
663,2024-06-10,DailyNeeds,Hyderabad,4,UPI,Normal
664,2024-10-10,CityGrocer,Chennai,4,UPI,Normal
665,2024-12-03,UrbanFresh,Kolkata,6,UPI,Member
666,2024-06-11,CityGrocer,Mumbai,3,Credit Card,Member
667,2024-09-06,UrbanFresh,Hyderabad,5,UPI,Normal
668,2024-05-07,DailyNeeds,Kolkata,9,UPI,Member
669,2024-07-11,UrbanFresh,Bangalore,10,Cash,Normal
670,2024-08-14,GreenBasket,Delhi,7,Credit Card,Normal
671,2024-06-18,CityGrocer,Hyderabad,9,Debit Card,Member
672,2024-11-24,GreenBasket,Pune,4,Debit Card,Member
673,2024-07-04,GreenBasket,Delhi,1,Credit Card,Member
674,2024-01-21,FreshMart,Chennai,4,UPI,Member
675,2024-05-03,CityGrocer,Pune,10,UPI,Normal
676,2024-08-03,GreenBasket,Kolkata,9,Credit Card,Normal
677,2024-02-19,UrbanFresh,Pune,5,Cash,Member
678,2024-05-21,FreshMart,Kolkata,3,UPI,Member
679,2024-02-06,DailyNeeds,Hyderabad,8,Cash,Normal
680,2024-01-07,DailyNeeds,Bangalore,1,Credit Card,Member
681,2024-08-16,DailyNeeds,Mumbai,6,UPI,Normal
682,2024-08-15,CityGrocer,Pune,9,Credit Card,Normal
683,2024-04-06,DailyNeeds,Pune,7,UPI,Member
684,2024-01-29,DailyNeeds,Delhi,6,Debit Card,Normal
685,2024-12-14,GreenBasket,Pune,8,Credit Card,Member
686,2024-06-03,UrbanFresh,Delhi,5,Credit Card,Normal
687,2024-09-14,FreshMart,Mumbai,1,Credit Card,Member
688,2024-02-06,GreenBasket,Bangalore,1,Debit Card,Normal
689,2024-09-20,FreshMart,Pune,8,Debit Card,Normal
690,2024-05-27,GreenBasket,Chennai,1,Cash,Normal
691,2024-02-29,FreshMart,Pune,2,UPI,Normal
692,2024-03-22,UrbanFresh,Pune,6,Debit Card,Normal
693,2024-05-17,DailyNeeds,Chennai,9,Debit Card,Normal
694,2024-02-28,FreshMart,Pune,7,Cash,Member
695,2024-12-11,FreshMart,Pune,5,UPI,Normal
696,2024-09-04,FreshMart,Bangalore,9,Credit Card,Member
697,2024-06-21,FreshMart,Mumbai,1,UPI,Member
698,2024-05-18,DailyNeeds,Chennai,3,Cash,Member
699,2024-05-31,DailyNeeds,Chennai,2,UPI,Normal
700,2024-04-04,DailyNeeds,Chennai,3,Credit Card,Normal
701,2024-11-07,UrbanFresh,Chennai,2,Cash,Member
702,2024-02-23,UrbanFresh,Delhi,7,Credit Card,Member
703,2024-08-24,UrbanFresh,Delhi,9,Credit Card,Normal
704,2024-12-10,FreshMart,Delhi,5,UPI,Member
705,2024-12-27,UrbanFresh,Chennai,7,Credit Card,Normal
706,2024-01-13,DailyNeeds,Hyderabad,7,UPI,Normal
707,2024-07-03,GreenBasket,Kolkata,3,UPI,Normal
708,2024-07-27,FreshMart,Pune,9,UPI,Normal
709,2024-06-12,GreenBasket,Hyderabad,5,UPI,Normal
710,2024-03-08,UrbanFresh,Chennai,1,Cash,Member
711,2024-07-24,CityGrocer,Chennai,7,Cash,Normal
712,2024-07-30,DailyNeeds,Delhi,5,Credit Card,Member
713,2024-03-14,CityGrocer,Kolkata,3,Credit Card,Member
714,2024-03-02,CityGrocer,Bangalore,8,Cash,Member
715,2024-04-21,CityGrocer,Kolkata,10,Cash,Normal
716,2024-07-14,FreshMart,Pune,3,UPI,Normal
717,2024-12-25,UrbanFresh,Kolkata,9,UPI,Normal
718,2024-05-31,UrbanFresh,Bangalore,2,Debit Card,Normal
719,2024-02-28,FreshMart,Hyderabad,3,Debit Card,Normal
720,2024-06-15,UrbanFresh,Bangalore,3,Cash,Member
721,2024-10-24,DailyNeeds,Pune,3,UPI,Member
722,2024-06-24,UrbanFresh,Chennai,4,Credit Card,Member
723,2024-08-15,CityGrocer,Chennai,5,Credit Card,Normal
724,2024-06-18,DailyNeeds,Mumbai,3,UPI,Member
725,2024-05-01,FreshMart,Delhi,7,Cash,Normal
726,2024-04-11,FreshMart,Kolkata,7,Cash,Member
727,2024-09-14,CityGrocer,Delhi,8,UPI,Member
728,2024-12-28,DailyNeeds,Hyderabad,10,Debit Card,Normal
729,2024-06-02,FreshMart,Bangalore,3,Credit Card,Normal
730,2024-09-13,CityGrocer,Kolkata,7,UPI,Member
731,2024-10-26,UrbanFresh,Delhi,3,Cash,Normal
732,2024-02-23,FreshMart,Chennai,1,Debit Card,Normal
733,2024-06-15,GreenBasket,Bangalore,9,Cash,Member
734,2024-10-25,UrbanFresh,Mumbai,1,Cash,Normal
735,2024-03-30,CityGrocer,Hyderabad,5,Debit Card,Member
736,2024-03-28,DailyNeeds,Mumbai,3,Cash,Member
737,2024-11-25,DailyNeeds,Chennai,1,Credit Card,Normal
738,2024-10-07,FreshMart,Hyderabad,6,Credit Card,Member
739,2024-08-09,GreenBasket,Bangalore,9,UPI,Member
740,2024-02-18,DailyNeeds,Pune,4,Debit Card,Member
741,2024-10-15,UrbanFresh,Bangalore,5,UPI,Normal
742,2024-04-17,DailyNeeds,Delhi,1,Credit Card,Normal
743,2024-01-28,FreshMart,Hyderabad,2,Credit Card,Normal
744,2024-03-14,CityGrocer,Bangalore,1,Cash,Member
745,2024-09-15,UrbanFresh,Delhi,3,Debit Card,Member
746,2024-03-26,UrbanFresh,Delhi,6,Debit Card,Normal
747,2024-11-13,CityGrocer,Chennai,7,UPI,Member
748,2024-09-10,GreenBasket,Pune,5,Cash,Normal
749,2024-05-09,DailyNeeds,Hyderabad,7,Credit Card,Member
750,2024-02-28,GreenBasket,Kolkata,9,Cash,Member
751,2024-03-19,UrbanFresh,Kolkata,7,Cash,Normal
752,2024-06-22,FreshMart,Mumbai,7,Cash,Member
753,2024-05-14,GreenBasket,Bangalore,9,Debit Card,Normal
754,2024-01-29,GreenBasket,Chennai,5,UPI,Normal
755,2024-06-02,DailyNeeds,Delhi,10,Cash,Normal
756,2024-06-05,FreshMart,Chennai,1,Credit Card,Member
757,2024-12-21,FreshMart,Pune,10,Cash,Member
758,2024-10-19,UrbanFresh,Kolkata,5,Cash,Normal
759,2024-02-11,CityGrocer,Kolkata,8,Debit Card,Member
760,2024-01-18,GreenBasket,Delhi,1,Cash,Member
761,2024-04-09,FreshMart,Hyderabad,2,Debit Card,Normal
762,2024-11-02,CityGrocer,Chennai,5,Cash,Normal
763,2024-01-24,DailyNeeds,Pune,3,UPI,Member
764,2024-06-06,FreshMart,Pune,5,Debit Card,Normal
765,2024-04-06,DailyNeeds,Delhi,4,Cash,Normal
766,2024-06-19,CityGrocer,Hyderabad,4,UPI,Member
767,2024-06-04,FreshMart,Pune,1,Cash,Normal
768,2024-05-02,DailyNeeds,Kolkata,5,Credit Card,Normal
769,2024-11-26,DailyNeeds,Kolkata,6,Debit Card,Member
770,2024-08-05,GreenBasket,Hyderabad,4,Debit Card,Member
771,2024-04-11,DailyNeeds,Delhi,9,Cash,Normal
772,2024-07-22,UrbanFresh,Delhi,4,UPI,Normal
773,2024-07-18,FreshMart,Hyderabad,1,Debit Card,Normal
774,2024-04-02,UrbanFresh,Hyderabad,9,Credit Card,Member
775,2024-12-01,UrbanFresh,Pune,2,Debit Card,Normal
776,2024-06-17,FreshMart,Chennai,1,Credit Card,Member
777,2024-05-16,FreshMart,Kolkata,2,UPI,Normal
778,2024-05-02,CityGrocer,Delhi,9,Debit Card,Member
779,2024-12-24,GreenBasket,Hyderabad,1,Debit Card,Member
780,2024-05-04,GreenBasket,Bangalore,3,Credit Card,Normal
781,2024-12-27,FreshMart,Delhi,1,UPI,Member
782,2024-11-17,FreshMart,Pune,10,Credit Card,Member
783,2024-07-02,UrbanFresh,Pune,2,Debit Card,Normal
784,2024-06-15,UrbanFresh,Bangalore,9,Cash,Normal
785,2024-08-07,UrbanFresh,Delhi,9,Cash,Normal
786,2024-02-09,DailyNeeds,Mumbai,3,Cash,Normal
787,2024-06-11,CityGrocer,Mumbai,3,Debit Card,Member
788,2024-07-13,FreshMart,Hyderabad,9,UPI,Normal
789,2024-06-27,GreenBasket,Delhi,2,UPI,Member
790,2024-02-21,FreshMart,Pune,3,UPI,Member
791,2024-03-30,DailyNeeds,Pune,7,UPI,Normal
792,2024-07-30,GreenBasket,Chennai,6,Cash,Normal
793,2024-03-02,GreenBasket,Chennai,5,UPI,Normal
794,2024-08-06,CityGrocer,Delhi,4,UPI,Member
795,2024-07-26,FreshMart,Kolkata,3,Debit Card,Member
796,2024-09-03,DailyNeeds,Chennai,4,Debit Card,Member
797,2024-07-19,UrbanFresh,Chennai,1,UPI,Member
798,2024-12-28,CityGrocer,Delhi,6,Debit Card,Member
799,2024-09-17,DailyNeeds,Mumbai,2,Credit Card,Member
800,2024-02-18,CityGrocer,Kolkata,5,Cash,Member
801,2024-06-13,UrbanFresh,Hyderabad,3,UPI,Normal
802,2024-03-25,GreenBasket,Pune,8,Credit Card,Normal
803,2024-05-14,CityGrocer,Delhi,6,UPI,Normal
804,2024-12-06,GreenBasket,Chennai,7,Credit Card,Member
805,2024-07-01,GreenBasket,Bangalore,2,Credit Card,Member
806,2024-03-24,UrbanFresh,Hyderabad,5,Debit Card,Member
807,2024-03-04,UrbanFresh,Bangalore,7,UPI,Normal
808,2024-07-12,CityGrocer,Delhi,8,Cash,Member
809,2024-05-19,DailyNeeds,Delhi,6,UPI,Member
810,2024-11-06,FreshMart,Pune,1,Credit Card,Member
811,2024-12-22,DailyNeeds,Hyderabad,1,Cash,Normal
812,2024-09-18,FreshMart,Kolkata,7,UPI,Member
813,2024-11-08,DailyNeeds,Pune,3,Debit Card,Normal
814,2024-09-03,FreshMart,Bangalore,10,Debit Card,Normal
815,2024-02-26,GreenBasket,Delhi,1,UPI,Member
816,2024-09-05,UrbanFresh,Bangalore,10,Debit Card,Normal
817,2024-03-21,FreshMart,Delhi,6,UPI,Normal
818,2024-11-12,UrbanFresh,Mumbai,2,Cash,Normal
819,2024-01-17,FreshMart,Hyderabad,4,Debit Card,Member
820,2024-09-26,FreshMart,Kolkata,4,Cash,Member
821,2024-12-15,UrbanFresh,Kolkata,1,UPI,Normal
822,2024-12-10,FreshMart,Chennai,2,UPI,Normal
823,2024-11-17,CityGrocer,Kolkata,7,Debit Card,Normal
824,2024-02-24,GreenBasket,Kolkata,7,UPI,Member
825,2024-01-17,GreenBasket,Hyderabad,3,Debit Card,Normal
826,2024-01-28,CityGrocer,Bangalore,3,Cash,Member
827,2024-05-16,UrbanFresh,Delhi,4,Debit Card,Member
828,2024-11-09,CityGrocer,Hyderabad,7,Debit Card,Member
829,2024-01-25,UrbanFresh,Bangalore,5,UPI,Member
830,2024-11-04,UrbanFresh,Chennai,2,Debit Card,Member
831,2024-06-24,CityGrocer,Hyderabad,10,UPI,Normal
832,2024-04-14,GreenBasket,Pune,8,UPI,Normal
833,2024-04-19,GreenBasket,Chennai,5,Cash,Normal
834,2024-01-24,GreenBasket,Mumbai,10,Cash,Normal
835,2024-07-05,UrbanFresh,Bangalore,9,Debit Card,Member
836,2024-03-16,FreshMart,Mumbai,1,Debit Card,Member
837,2024-12-08,DailyNeeds,Chennai,3,UPI,Normal
838,2024-03-01,FreshMart,Delhi,2,Credit Card,Normal
839,2024-10-08,DailyNeeds,Pune,3,Cash,Member
840,2024-02-25,FreshMart,Bangalore,8,Cash,Normal
841,2024-06-29,CityGrocer,Pune,5,Credit Card,Normal
842,2024-04-17,CityGrocer,Delhi,8,Credit Card,Normal
843,2024-08-29,FreshMart,Mumbai,2,Debit Card,Normal
844,2024-08-28,GreenBasket,Kolkata,10,Cash,Member
845,2024-11-23,FreshMart,Hyderabad,1,Cash,Member
846,2024-04-08,DailyNeeds,Delhi,7,Debit Card,Member
847,2024-03-20,UrbanFresh,Mumbai,4,Debit Card,Member
848,2024-01-12,FreshMart,Delhi,8,UPI,Member
849,2024-12-13,CityGrocer,Bangalore,5,Credit Card,Member
850,2024-02-24,CityGrocer,Mumbai,4,Credit Card,Member
851,2024-10-21,DailyNeeds,Chennai,5,Credit Card,Member
852,2024-09-14,UrbanFresh,Mumbai,3,UPI,Normal
853,2024-01-08,CityGrocer,Hyderabad,5,Cash,Member
854,2024-10-04,UrbanFresh,Pune,4,Debit Card,Member
855,2024-02-13,FreshMart,Hyderabad,3,Cash,Normal
856,2024-04-28,FreshMart,Delhi,9,Credit Card,Member
857,2024-05-13,DailyNeeds,Kolkata,7,Credit Card,Normal
858,2024-01-15,DailyNeeds,Kolkata,1,UPI,Member
859,2024-11-01,CityGrocer,Pune,2,Cash,Member
860,2024-12-30,UrbanFresh,Chennai,2,UPI,Normal
861,2024-02-17,CityGrocer,Pune,2,Debit Card,Normal
862,2024-04-02,DailyNeeds,Mumbai,9,UPI,Normal
863,2024-11-25,UrbanFresh,Kolkata,2,Credit Card,Member
864,2024-02-07,GreenBasket,Chennai,1,Debit Card,Normal
865,2024-07-05,CityGrocer,Chennai,10,Credit Card,Normal
866,2024-06-18,GreenBasket,Kolkata,3,Credit Card,Member
867,2024-12-31,DailyNeeds,Kolkata,9,UPI,Member
868,2024-06-04,DailyNeeds,Delhi,10,Debit Card,Member
869,2024-09-04,DailyNeeds,Chennai,8,UPI,Member
870,2024-11-20,DailyNeeds,Bangalore,10,UPI,Normal
871,2024-12-26,CityGrocer,Mumbai,8,Debit Card,Member
872,2024-10-13,CityGrocer,Kolkata,5,UPI,Normal
873,2024-01-15,FreshMart,Kolkata,2,Credit Card,Normal
874,2024-02-07,GreenBasket,Pune,6,Debit Card,Normal
875,2024-03-22,GreenBasket,Delhi,1,Credit Card,Normal
876,2024-12-02,CityGrocer,Kolkata,5,Debit Card,Normal
877,2024-01-20,CityGrocer,Chennai,4,UPI,Normal
878,2024-07-14,DailyNeeds,Kolkata,10,Debit Card,Normal
879,2024-11-25,UrbanFresh,Hyderabad,9,UPI,Normal
880,2024-12-15,DailyNeeds,Hyderabad,3,UPI,Member
881,2024-11-16,GreenBasket,Chennai,5,Debit Card,Normal
882,2024-08-19,CityGrocer,Chennai,10,Cash,Normal
883,2024-12-30,UrbanFresh,Chennai,5,Credit Card,Member
884,2024-01-09,FreshMart,Bangalore,1,UPI,Member
885,2024-11-15,FreshMart,Chennai,3,UPI,Member
886,2024-05-11,UrbanFresh,Hyderabad,3,Cash,Normal
887,2024-09-05,UrbanFresh,Hyderabad,6,Credit Card,Member
888,2024-10-02,DailyNeeds,Bangalore,2,Debit Card,Member
889,2024-04-05,CityGrocer,Bangalore,1,UPI,Normal
890,2024-05-10,CityGrocer,Bangalore,4,Cash,Normal
891,2024-06-04,UrbanFresh,Kolkata,8,Debit Card,Normal
892,2024-08-23,DailyNeeds,Chennai,1,Credit Card,Member
893,2024-04-19,UrbanFresh,Bangalore,4,Cash,Member
894,2024-02-21,FreshMart,Pune,3,Debit Card,Normal
895,2024-05-27,CityGrocer,Bangalore,6,Credit Card,Normal
896,2024-08-04,GreenBasket,Chennai,5,Debit Card,Member
897,2024-01-20,GreenBasket,Kolkata,6,UPI,Normal
898,2024-11-24,CityGrocer,Bangalore,10,UPI,Normal
899,2024-09-09,FreshMart,Delhi,1,Cash,Member
900,2024-11-17,UrbanFresh,Hyderabad,6,Cash,Member
901,2024-03-15,UrbanFresh,Delhi,5,Debit Card,Member
902,2024-08-09,CityGrocer,Mumbai,5,Cash,Member
903,2024-06-07,UrbanFresh,Chennai,2,UPI,Normal
904,2024-10-27,UrbanFresh,Mumbai,10,Cash,Member
905,2024-09-11,UrbanFresh,Hyderabad,8,Cash,Member
906,2024-08-22,FreshMart,Mumbai,5,Credit Card,Member
907,2024-08-20,CityGrocer,Bangalore,3,UPI,Member
908,2024-02-21,CityGrocer,Mumbai,10,UPI,Member
909,2024-01-19,CityGrocer,Pune,1,Credit Card,Normal
910,2024-05-01,FreshMart,Delhi,2,Credit Card,Member
911,2024-01-19,DailyNeeds,Delhi,8,UPI,Member
912,2024-07-10,UrbanFresh,Mumbai,6,UPI,Normal
913,2024-07-22,FreshMart,Chennai,1,UPI,Normal
914,2024-05-10,GreenBasket,Hyderabad,10,Credit Card,Normal
915,2024-11-30,GreenBasket,Delhi,1,UPI,Normal
916,2024-12-01,CityGrocer,Mumbai,1,Credit Card,Member
917,2024-07-01,GreenBasket,Hyderabad,9,Credit Card,Normal
918,2024-12-16,CityGrocer,Bangalore,6,UPI,Member
919,2024-12-29,FreshMart,Delhi,5,Cash,Member
920,2024-08-05,DailyNeeds,Chennai,2,Debit Card,Member
921,2024-07-09,GreenBasket,Mumbai,3,Debit Card,Member
922,2024-03-14,UrbanFresh,Bangalore,6,Cash,Normal
923,2024-09-04,FreshMart,Chennai,7,Credit Card,Member
924,2024-03-22,FreshMart,Chennai,5,Debit Card,Member
925,2024-06-20,GreenBasket,Mumbai,8,Credit Card,Member
926,2024-05-27,DailyNeeds,Pune,8,Cash,Member
927,2024-04-18,DailyNeeds,Mumbai,10,Cash,Member
928,2024-12-14,CityGrocer,Chennai,8,UPI,Member
929,2024-04-30,FreshMart,Kolkata,5,Credit Card,Normal
930,2024-02-17,FreshMart,Delhi,2,UPI,Member
931,2024-08-26,UrbanFresh,Kolkata,4,Credit Card,Member
932,2024-12-15,FreshMart,Bangalore,7,Cash,Normal
933,2024-10-16,FreshMart,Pune,3,Cash,Member
934,2024-05-14,GreenBasket,Kolkata,9,Cash,Normal
935,2024-04-03,UrbanFresh,Hyderabad,4,Credit Card,Member
936,2024-09-14,DailyNeeds,Bangalore,4,Cash,Normal
937,2024-07-06,UrbanFresh,Kolkata,10,UPI,Normal
938,2024-05-28,CityGrocer,Hyderabad,1,UPI,Member
939,2024-12-20,DailyNeeds,Kolkata,6,UPI,Member
940,2024-10-29,GreenBasket,Chennai,2,Credit Card,Normal
941,2024-06-10,UrbanFresh,Bangalore,5,Debit Card,Member
942,2024-11-24,FreshMart,Hyderabad,10,Credit Card,Normal
943,2024-11-03,CityGrocer,Pune,4,Debit Card,Member
944,2024-11-28,DailyNeeds,Chennai,5,Debit Card,Member
945,2024-06-25,CityGrocer,Kolkata,1,Credit Card,Normal
946,2024-05-29,GreenBasket,Hyderabad,7,Credit Card,Normal
947,2024-06-23,UrbanFresh,Delhi,7,Cash,Normal
948,2024-02-26,CityGrocer,Kolkata,9,Credit Card,Normal
949,2024-02-12,GreenBasket,Pune,4,Debit Card,Member
950,2024-09-08,FreshMart,Mumbai,6,Debit Card,Normal
951,2024-10-25,UrbanFresh,Pune,7,Credit Card,Normal
952,2024-04-14,GreenBasket,Kolkata,4,Cash,Member
953,2024-11-01,CityGrocer,Kolkata,1,Credit Card,Member
954,2024-10-22,DailyNeeds,Bangalore,10,Credit Card,Member
955,2024-03-22,UrbanFresh,Kolkata,4,Debit Card,Normal
956,2024-08-27,FreshMart,Pune,4,Cash,Member
957,2024-09-07,GreenBasket,Mumbai,9,UPI,Normal
958,2024-08-06,GreenBasket,Hyderabad,9,Cash,Member
959,2024-07-04,CityGrocer,Kolkata,1,UPI,Member
960,2024-08-11,FreshMart,Delhi,4,Cash,Normal
961,2024-06-03,GreenBasket,Hyderabad,9,Cash,Normal
962,2024-09-10,UrbanFresh,Kolkata,4,Credit Card,Member
963,2024-04-24,GreenBasket,Mumbai,10,Cash,Normal
964,2024-01-21,FreshMart,Bangalore,9,Credit Card,Normal
965,2024-07-20,GreenBasket,Chennai,3,Debit Card,Normal
966,2024-04-21,DailyNeeds,Pune,10,UPI,Member
